LapNumber,is_lap_1,endpoint_TyreLife,Position,endpoint_Stint,LapTime_Seconds,stint_comp,endpoint_shouldpit,race_group
63.0,0,50,15.0,2,76.313,50.0,0,2025_R10.0
64.0,0,51,16.0,2,78.567,51.0,0,2025_R10.0
65.0,0,52,17.0,2,77.538,52.0,1,2025_R10.0
66.0,0,53,17.0,2,121.476,53.0,1,2025_R10.0
67.0,0,1,16.0,3,115.651,1.0,1,2025_R10.0
68.0,0,1,16.0,4,102.898,1.0,0,2025_R10.0
69.0,0,1,16.0,5,117.112,1.0,0,2025_R10.0
1.0,1,1,5.0,1,84.695,1.0,0,2025_R10.0
2.0,0,2,5.0,1,77.32,2.0,0,2025_R10.0
3.0,0,3,5.0,1,76.867,3.0,0,2025_R10.0
4.0,0,4,5.0,1,76.982,4.0,0,2025_R10.0
5.0,0,5,5.0,1,76.507,5.0,0,2025_R10.0
6.0,0,6,5.0,1,76.506,6.0,0,2025_R10.0
7.0,0,7,5.0,1,76.498,7.0,0,2025_R10.0
8.0,0,8,5.0,1,76.433,8.0,0,2025_R10.0
9.0,0,9,5.0,1,76.657,9.0,0,2025_R10.0
10.0,0,10,5.0,1,76.71,10.0,0,2025_R10.0
11.0,0,11,5.0,1,76.726,11.0,0,2025_R10.0
12.0,0,12,4.0,1,77.339,12.0,0,2025_R10.0
13.0,0,13,3.0,1,77.208,13.0,0,2025_R10.0
14.0,0,14,2.0,1,77.486,14.0,1,2025_R10.0
15.0,0,15,9.0,1,94.965,15.0,0,2025_R10.0
16.0,0,1,10.0,2,80.186,1.0,0,2025_R10.0
17.0,0,2,10.0,2,77.56,2.0,0,2025_R10.0
18.0,0,3,10.0,2,76.858,3.0,0,2025_R10.0
19.0,0,4,9.0,2,78.007,4.0,0,2025_R10.0
20.0,0,5,7.0,2,77.105,5.0,0,2025_R10.0
21.0,0,6,7.0,2,76.648,6.0,0,2025_R10.0
22.0,0,7,7.0,2,76.598,7.0,0,2025_R10.0
23.0,0,8,7.0,2,76.429,8.0,0,2025_R10.0
24.0,0,9,7.0,2,76.215,9.0,0,2025_R10.0
25.0,0,10,7.0,2,76.589,10.0,0,2025_R10.0
26.0,0,11,7.0,2,76.229,11.0,0,2025_R10.0
27.0,0,12,7.0,2,75.883,12.0,0,2025_R10.0
28.0,0,13,7.0,2,76.129,13.0,0,2025_R10.0
29.0,0,14,7.0,2,76.217,14.0,0,2025_R10.0
30.0,0,15,7.0,2,76.263,15.0,0,2025_R10.0
31.0,0,16,7.0,2,76.185,16.0,0,2025_R10.0
32.0,0,17,7.0,2,75.803,17.0,0,2025_R10.0
33.0,0,18,7.0,2,75.877,18.0,0,2025_R10.0
34.0,0,19,7.0,2,75.872,19.0,0,2025_R10.0
35.0,0,20,7.0,2,75.828,20.0,0,2025_R10.0
36.0,0,21,7.0,2,75.951,21.0,0,2025_R10.0
37.0,0,22,7.0,2,76.027,22.0,0,2025_R10.0
38.0,0,23,7.0,2,75.748,23.0,0,2025_R10.0
39.0,0,24,7.0,2,75.997,24.0,0,2025_R10.0
40.0,0,25,7.0,2,76.08,25.0,0,2025_R10.0
41.0,0,26,7.0,2,76.223,26.0,0,2025_R10.0
42.0,0,27,7.0,2,76.591,27.0,0,2025_R10.0
43.0,0,28,7.0,2,76.582,28.0,0,2025_R10.0
44.0,0,29,7.0,2,76.789,29.0,1,2025_R10.0
45.0,0,30,7.0,2,92.121,30.0,0,2025_R10.0
46.0,0,1,7.0,3,78.649,1.0,0,2025_R10.0
47.0,0,2,7.0,3,75.728,2.0,0,2025_R10.0
48.0,0,3,7.0,3,76.825,3.0,0,2025_R10.0
49.0,0,4,7.0,3,75.688,4.0,0,2025_R10.0
50.0,0,5,7.0,3,75.536,5.0,0,2025_R10.0
51.0,0,6,7.0,3,75.707,6.0,0,2025_R10.0
52.0,0,7,7.0,3,75.668,7.0,0,2025_R10.0
53.0,0,8,7.0,3,75.296,8.0,0,2025_R10.0
54.0,0,9,7.0,3,75.417,9.0,0,2025_R10.0
55.0,0,10,7.0,3,74.981,10.0,0,2025_R10.0
56.0,0,11,7.0,3,75.068,11.0,0,2025_R10.0
57.0,0,12,7.0,3,75.409,12.0,0,2025_R10.0
58.0,0,13,7.0,3,75.167,13.0,0,2025_R10.0
59.0,0,14,7.0,3,75.269,14.0,0,2025_R10.0
60.0,0,15,7.0,3,75.227,15.0,0,2025_R10.0
61.0,0,16,7.0,3,75.928,16.0,0,2025_R10.0
62.0,0,17,7.0,3,74.961,17.0,0,2025_R10.0
63.0,0,18,7.0,3,75.173,18.0,0,2025_R10.0
64.0,0,19,7.0,3,74.805,19.0,0,2025_R10.0
65.0,0,20,7.0,3,75.179,20.0,0,2025_R10.0
66.0,0,21,7.0,3,82.408,21.0,1,2025_R10.0
67.0,0,22,6.0,3,115.724,22.0,1,2025_R10.0
68.0,0,1,6.0,4,110.618,1.0,1,2025_R10.0
69.0,0,1,6.0,5,97.731,1.0,0,2025_R10.0
70.0,0,1,6.0,6,115.75,1.0,0,2025_R10.0
1.0,1,1,9.0,1,87.961,1.0,0,2025_R10.0
2.0,0,2,9.0,1,77.872,2.0,0,2025_R10.0
3.0,0,3,9.0,1,77.854,3.0,0,2025_R10.0
4.0,0,4,9.0,1,77.895,4.0,0,2025_R10.0
5.0,0,5,9.0,1,77.345,5.0,0,2025_R10.0
6.0,0,6,9.0,1,77.295,6.0,0,2025_R10.0
7.0,0,7,9.0,1,76.987,7.0,0,2025_R10.0
8.0,0,8,9.0,1,77.35,8.0,0,2025_R10.0
9.0,0,9,9.0,1,77.046,9.0,0,2025_R10.0
10.0,0,10,9.0,1,77.232,10.0,0,2025_R10.0
11.0,0,11,9.0,1,77.513,11.0,0,2025_R10.0
12.0,0,12,8.0,1,77.137,12.0,0,2025_R10.0
13.0,0,13,8.0,1,77.234,13.0,0,2025_R10.0
14.0,0,14,7.0,1,77.737,14.0,0,2025_R10.0
15.0,0,15,6.0,1,77.939,15.0,0,2025_R10.0
16.0,0,16,5.0,1,78.142,16.0,0,2025_R10.0
17.0,0,17,6.0,1,78.208,17.0,0,2025_R10.0
18.0,0,18,7.0,1,78.54,18.0,1,2025_R10.0
19.0,0,19,17.0,1,94.418,19.0,0,2025_R10.0
20.0,0,1,17.0,2,80.241,1.0,0,2025_R10.0
21.0,0,2,17.0,2,77.437,2.0,0,2025_R10.0
22.0,0,3,17.0,2,77.743,3.0,0,2025_R10.0
23.0,0,4,16.0,2,77.576,4.0,0,2025_R10.0
24.0,0,5,15.0,2,77.186,5.0,0,2025_R10.0
25.0,0,6,15.0,2,77.358,6.0,0,2025_R10.0
26.0,0,7,15.0,2,77.459,7.0,0,2025_R10.0
27.0,0,8,15.0,2,77.465,8.0,0,2025_R10.0
28.0,0,9,15.0,2,77.289,9.0,0,2025_R10.0
29.0,0,10,15.0,2,77.298,10.0,0,2025_R10.0
30.0,0,11,15.0,2,77.053,11.0,0,2025_R10.0
31.0,0,12,15.0,2,77.503,12.0,0,2025_R10.0
32.0,0,13,15.0,2,77.839,13.0,0,2025_R10.0
33.0,0,14,15.0,2,77.416,14.0,0,2025_R10.0
34.0,0,15,14.0,2,77.128,15.0,0,2025_R10.0
35.0,0,16,13.0,2,77.067,16.0,0,2025_R10.0
36.0,0,17,13.0,2,76.421,17.0,0,2025_R10.0
37.0,0,18,12.0,2,77.137,18.0,0,2025_R10.0
38.0,0,19,12.0,2,76.677,19.0,0,2025_R10.0
39.0,0,20,12.0,2,76.824,20.0,0,2025_R10.0
40.0,0,21,12.0,2,76.536,21.0,0,2025_R10.0
41.0,0,22,12.0,2,76.338,22.0,0,2025_R10.0
42.0,0,23,12.0,2,76.226,23.0,0,2025_R10.0
43.0,0,24,12.0,2,76.175,24.0,0,2025_R10.0
44.0,0,25,12.0,2,76.389,25.0,0,2025_R10.0
45.0,0,26,12.0,2,76.477,26.0,0,2025_R10.0
46.0,0,27,12.0,2,76.304,27.0,0,2025_R10.0
47.0,0,28,12.0,2,77.141,28.0,0,2025_R10.0
48.0,0,29,11.0,2,75.869,29.0,0,2025_R10.0
49.0,0,30,11.0,2,75.799,30.0,0,2025_R10.0
50.0,0,31,10.0,2,75.96,31.0,0,2025_R10.0
51.0,0,32,10.0,2,75.978,32.0,0,2025_R10.0
52.0,0,33,10.0,2,75.891,33.0,0,2025_R10.0
53.0,0,34,10.0,2,75.669,34.0,0,2025_R10.0
54.0,0,35,10.0,2,76.574,35.0,0,2025_R10.0
55.0,0,36,10.0,2,76.78,36.0,0,2025_R10.0
56.0,0,37,9.0,2,76.914,37.0,0,2025_R10.0
57.0,0,38,8.0,2,75.892,38.0,0,2025_R10.0
58.0,0,39,8.0,2,75.688,39.0,0,2025_R10.0
59.0,0,40,8.0,2,75.984,40.0,0,2025_R10.0
60.0,0,41,8.0,2,76.016,41.0,0,2025_R10.0
61.0,0,42,9.0,2,76.192,42.0,0,2025_R10.0
62.0,0,43,9.0,2,76.24,43.0,0,2025_R10.0
63.0,0,44,9.0,2,75.51,44.0,0,2025_R10.0
64.0,0,45,9.0,2,75.54,45.0,0,2025_R10.0
65.0,0,46,9.0,2,75.372,46.0,1,2025_R10.0
66.0,0,47,9.0,2,101.808,47.0,1,2025_R10.0
67.0,0,1,8.0,3,112.362,1.0,1,2025_R10.0
68.0,0,1,8.0,4,99.18,1.0,1,2025_R10.0
69.0,0,1,8.0,5,96.855,1.0,0,2025_R10.0
70.0,0,1,8.0,6,88.571,1.0,0,2025_R10.0
1.0,1,1,19.0,1,93.298,1.0,0,2025_R10.0
2.0,0,2,19.0,1,79.524,2.0,0,2025_R10.0
3.0,0,3,19.0,1,78.482,3.0,0,2025_R10.0
4.0,0,4,19.0,1,78.602,4.0,0,2025_R10.0
5.0,0,5,19.0,1,77.997,5.0,0,2025_R10.0
6.0,0,6,19.0,1,77.679,6.0,0,2025_R10.0
7.0,0,7,19.0,1,77.633,7.0,0,2025_R10.0
8.0,0,8,19.0,1,77.517,8.0,0,2025_R10.0
9.0,0,9,19.0,1,77.988,9.0,0,2025_R10.0
10.0,0,10,19.0,1,77.352,10.0,0,2025_R10.0
11.0,0,11,19.0,1,77.37,11.0,0,2025_R10.0
12.0,0,12,19.0,1,77.681,12.0,0,2025_R10.0
13.0,0,13,18.0,1,78.103,13.0,0,2025_R10.0
14.0,0,14,17.0,1,78.304,14.0,0,2025_R10.0
15.0,0,15,16.0,1,78.361,15.0,0,2025_R10.0
16.0,0,16,16.0,1,78.208,16.0,0,2025_R10.0
17.0,0,17,16.0,1,77.885,17.0,0,2025_R10.0
18.0,0,18,15.0,1,77.707,18.0,0,2025_R10.0
19.0,0,19,14.0,1,77.728,19.0,0,2025_R10.0
20.0,0,20,15.0,1,78.791,20.0,0,2025_R10.0
21.0,0,21,15.0,1,78.52,21.0,0,2025_R10.0
22.0,0,22,15.0,1,78.026,22.0,0,2025_R10.0
23.0,0,23,14.0,1,78.597,23.0,0,2025_R10.0
24.0,0,24,13.0,1,77.608,24.0,0,2025_R10.0
25.0,0,25,13.0,1,77.519,25.0,0,2025_R10.0
26.0,0,26,13.0,1,77.54,26.0,0,2025_R10.0
27.0,0,27,13.0,1,77.562,27.0,0,2025_R10.0
28.0,0,28,13.0,1,77.643,28.0,0,2025_R10.0
29.0,0,29,13.0,1,77.898,29.0,0,2025_R10.0
30.0,0,30,13.0,1,77.605,30.0,0,2025_R10.0
31.0,0,31,13.0,1,77.662,31.0,0,2025_R10.0
32.0,0,32,13.0,1,77.729,32.0,0,2025_R10.0
33.0,0,33,13.0,1,77.554,33.0,0,2025_R10.0
34.0,0,34,13.0,1,77.77,34.0,0,2025_R10.0
35.0,0,35,14.0,1,77.822,35.0,0,2025_R10.0
36.0,0,36,14.0,1,77.75,36.0,0,2025_R10.0
37.0,0,37,15.0,1,78.193,37.0,1,2025_R10.0
38.0,0,38,20.0,1,93.99,38.0,0,2025_R10.0
39.0,0,1,20.0,2,80.771,1.0,0,2025_R10.0
40.0,0,2,20.0,2,77.791,2.0,0,2025_R10.0
41.0,0,3,20.0,2,76.991,3.0,0,2025_R10.0
42.0,0,4,20.0,2,77.227,4.0,0,2025_R10.0
43.0,0,5,20.0,2,77.327,5.0,0,2025_R10.0
44.0,0,6,20.0,2,77.706,6.0,0,2025_R10.0
45.0,0,7,20.0,2,77.228,7.0,0,2025_R10.0
46.0,0,8,20.0,2,78.625,8.0,0,2025_R10.0
47.0,0,9,19.0,2,77.648,9.0,0,2025_R10.0
48.0,0,10,19.0,2,77.299,10.0,0,2025_R10.0
49.0,0,11,19.0,2,77.481,11.0,0,2025_R10.0
50.0,0,12,19.0,2,76.333,12.0,0,2025_R10.0
51.0,0,13,18.0,2,76.436,13.0,0,2025_R10.0
52.0,0,14,18.0,2,76.32,14.0,0,2025_R10.0
53.0,0,15,18.0,2,77.891,15.0,0,2025_R10.0
1.0,1,1,8.0,1,86.33,1.0,0,2025_R10.0
2.0,0,2,8.0,1,77.784,2.0,0,2025_R10.0
3.0,0,3,8.0,1,77.953,3.0,0,2025_R10.0
4.0,0,4,8.0,1,77.884,4.0,0,2025_R10.0
5.0,0,5,8.0,1,77.574,5.0,0,2025_R10.0
6.0,0,6,8.0,1,76.808,6.0,0,2025_R10.0
7.0,0,7,8.0,1,77.314,7.0,0,2025_R10.0
8.0,0,8,8.0,1,76.43,8.0,0,2025_R10.0
9.0,0,9,8.0,1,76.86,9.0,0,2025_R10.0
10.0,0,10,8.0,1,77.088,10.0,0,2025_R10.0
11.0,0,11,8.0,1,76.674,11.0,0,2025_R10.0
12.0,0,12,7.0,1,76.998,12.0,0,2025_R10.0
13.0,0,13,5.0,1,76.66,13.0,0,2025_R10.0
14.0,0,14,4.0,1,76.727,14.0,0,2025_R10.0
15.0,0,15,3.0,1,76.357,15.0,0,2025_R10.0
16.0,0,16,2.0,1,76.587,16.0,0,2025_R10.0
17.0,0,17,2.0,1,76.041,17.0,0,2025_R10.0
18.0,0,18,2.0,1,76.121,18.0,0,2025_R10.0
19.0,0,19,2.0,1,76.22,19.0,0,2025_R10.0
20.0,0,20,2.0,1,76.108,20.0,0,2025_R10.0
21.0,0,21,2.0,1,76.24,21.0,0,2025_R10.0
22.0,0,22,2.0,1,76.493,22.0,0,2025_R10.0
23.0,0,23,2.0,1,76.153,23.0,0,2025_R10.0
24.0,0,24,2.0,1,76.13,24.0,0,2025_R10.0
25.0,0,25,2.0,1,76.019,25.0,0,2025_R10.0
26.0,0,26,3.0,1,76.541,26.0,0,2025_R10.0
27.0,0,27,3.0,1,76.492,27.0,1,2025_R10.0
28.0,0,28,6.0,1,91.967,28.0,0,2025_R10.0
29.0,0,1,6.0,2,79.002,1.0,0,2025_R10.0
30.0,0,2,6.0,2,75.675,2.0,0,2025_R10.0
31.0,0,3,6.0,2,75.491,3.0,0,2025_R10.0
32.0,0,4,6.0,2,75.335,4.0,0,2025_R10.0
33.0,0,5,6.0,2,75.298,5.0,0,2025_R10.0
34.0,0,6,6.0,2,75.361,6.0,0,2025_R10.0
35.0,0,7,6.0,2,75.333,7.0,0,2025_R10.0
36.0,0,8,6.0,2,75.525,8.0,0,2025_R10.0
37.0,0,9,5.0,2,75.053,9.0,0,2025_R10.0
38.0,0,10,4.0,2,75.092,10.0,0,2025_R10.0
39.0,0,11,4.0,2,74.971,11.0,0,2025_R10.0
40.0,0,12,4.0,2,75.226,12.0,0,2025_R10.0
41.0,0,13,4.0,2,75.252,13.0,0,2025_R10.0
42.0,0,14,3.0,2,75.319,14.0,0,2025_R10.0
43.0,0,15,3.0,2,75.375,15.0,0,2025_R10.0
44.0,0,16,3.0,2,75.087,16.0,0,2025_R10.0
45.0,0,17,2.0,2,76.168,17.0,0,2025_R10.0
46.0,0,18,2.0,2,75.216,18.0,0,2025_R10.0
47.0,0,19,1.0,2,75.433,19.0,0,2025_R10.0
48.0,0,20,1.0,2,75.169,20.0,0,2025_R10.0
49.0,0,21,1.0,2,76.146,21.0,0,2025_R10.0
50.0,0,22,1.0,2,75.462,22.0,0,2025_R10.0
51.0,0,23,1.0,2,75.49,23.0,0,2025_R10.0
52.0,0,24,1.0,2,75.061,24.0,1,2025_R10.0
53.0,0,25,6.0,2,91.576,25.0,0,2025_R10.0
54.0,0,1,6.0,3,78.603,1.0,0,2025_R10.0
55.0,0,2,6.0,3,75.179,2.0,0,2025_R10.0
56.0,0,3,6.0,3,74.579,3.0,0,2025_R10.0
57.0,0,4,6.0,3,74.261,4.0,0,2025_R10.0
58.0,0,5,6.0,3,74.396,5.0,0,2025_R10.0
59.0,0,6,6.0,3,74.798,6.0,0,2025_R10.0
60.0,0,7,6.0,3,75.232,7.0,0,2025_R10.0
61.0,0,8,6.0,3,74.717,8.0,0,2025_R10.0
62.0,0,9,6.0,3,75.781,9.0,0,2025_R10.0
63.0,0,10,6.0,3,75.715,10.0,0,2025_R10.0
64.0,0,11,6.0,3,74.284,11.0,0,2025_R10.0
65.0,0,12,6.0,3,75.338,12.0,0,2025_R10.0
66.0,0,13,6.0,3,75.343,13.0,1,2025_R10.0
67.0,0,14,5.0,3,112.504,14.0,1,2025_R10.0
68.0,0,1,5.0,4,114.938,1.0,1,2025_R10.0
69.0,0,1,5.0,5,110.8,1.0,0,2025_R10.0
70.0,0,1,5.0,6,122.993,1.0,0,2025_R10.0
1.0,1,1,2.0,1,82.549,1.0,0,2025_R10.0
2.0,0,2,2.0,1,76.418,2.0,0,2025_R10.0
3.0,0,3,2.0,1,76.094,3.0,0,2025_R10.0
4.0,0,4,2.0,1,75.925,4.0,0,2025_R10.0
5.0,0,5,2.0,1,75.901,5.0,0,2025_R10.0
6.0,0,6,2.0,1,76.531,6.0,0,2025_R10.0
7.0,0,7,2.0,1,76.6,7.0,0,2025_R10.0
8.0,0,8,2.0,1,76.64,8.0,0,2025_R10.0
9.0,0,9,2.0,1,76.762,9.0,0,2025_R10.0
10.0,0,10,2.0,1,76.68,10.0,0,2025_R10.0
11.0,0,11,2.0,1,76.991,11.0,1,2025_R10.0
12.0,0,12,9.0,1,93.11,12.0,0,2025_R10.0
13.0,0,1,9.0,2,79.048,1.0,0,2025_R10.0
14.0,0,2,8.0,2,75.943,2.0,0,2025_R10.0
15.0,0,3,5.0,2,76.352,3.0,0,2025_R10.0
16.0,0,4,4.0,2,76.004,4.0,0,2025_R10.0
17.0,0,5,4.0,2,75.903,5.0,0,2025_R10.0
18.0,0,6,4.0,2,76.005,6.0,0,2025_R10.0
19.0,0,7,4.0,2,75.787,7.0,0,2025_R10.0
20.0,0,8,4.0,2,75.769,8.0,0,2025_R10.0
21.0,0,9,4.0,2,75.715,9.0,0,2025_R10.0
22.0,0,10,4.0,2,75.716,10.0,0,2025_R10.0
23.0,0,11,4.0,2,75.824,11.0,0,2025_R10.0
24.0,0,12,4.0,2,75.774,12.0,0,2025_R10.0
25.0,0,13,4.0,2,75.738,13.0,0,2025_R10.0
26.0,0,14,4.0,2,75.715,14.0,0,2025_R10.0
27.0,0,15,4.0,2,75.464,15.0,0,2025_R10.0
28.0,0,16,3.0,2,76.168,16.0,0,2025_R10.0
29.0,0,17,2.0,2,76.065,17.0,0,2025_R10.0
30.0,0,18,2.0,2,76.033,18.0,0,2025_R10.0
31.0,0,19,2.0,2,75.825,19.0,0,2025_R10.0
32.0,0,20,2.0,2,75.845,20.0,0,2025_R10.0
33.0,0,21,2.0,2,76.187,21.0,0,2025_R10.0
34.0,0,22,2.0,2,76.052,22.0,0,2025_R10.0
35.0,0,23,2.0,2,76.223,23.0,0,2025_R10.0
36.0,0,24,2.0,2,76.123,24.0,1,2025_R10.0
37.0,0,25,6.0,2,91.919,25.0,0,2025_R10.0
38.0,0,1,6.0,3,78.724,1.0,0,2025_R10.0
39.0,0,2,5.0,3,75.243,2.0,0,2025_R10.0
40.0,0,3,5.0,3,75.451,3.0,0,2025_R10.0
41.0,0,4,5.0,3,75.291,4.0,0,2025_R10.0
42.0,0,5,5.0,3,75.347,5.0,0,2025_R10.0
43.0,0,6,5.0,3,75.077,6.0,0,2025_R10.0
44.0,0,7,5.0,3,75.399,7.0,0,2025_R10.0
45.0,0,8,4.0,3,75.05,8.0,0,2025_R10.0
46.0,0,9,4.0,3,75.21,9.0,0,2025_R10.0
47.0,0,10,3.0,3,75.339,10.0,0,2025_R10.0
48.0,0,11,3.0,3,75.334,11.0,0,2025_R10.0
49.0,0,12,3.0,3,75.03,12.0,0,2025_R10.0
50.0,0,13,3.0,3,75.025,13.0,0,2025_R10.0
51.0,0,14,3.0,3,75.043,14.0,0,2025_R10.0
52.0,0,15,3.0,3,75.113,15.0,0,2025_R10.0
53.0,0,16,2.0,3,75.119,16.0,0,2025_R10.0
54.0,0,17,2.0,3,74.878,17.0,0,2025_R10.0
55.0,0,18,2.0,3,74.747,18.0,0,2025_R10.0
56.0,0,19,2.0,3,74.432,19.0,0,2025_R10.0
57.0,0,20,2.0,3,74.557,20.0,0,2025_R10.0
58.0,0,21,2.0,3,74.953,21.0,0,2025_R10.0
59.0,0,22,2.0,3,74.734,22.0,0,2025_R10.0
60.0,0,23,2.0,3,74.686,23.0,0,2025_R10.0
61.0,0,24,2.0,3,74.491,24.0,0,2025_R10.0
62.0,0,25,2.0,3,74.287,25.0,0,2025_R10.0
63.0,0,26,2.0,3,74.353,26.0,0,2025_R10.0
64.0,0,27,2.0,3,74.404,27.0,0,2025_R10.0
65.0,0,28,2.0,3,74.625,28.0,0,2025_R10.0
66.0,0,29,2.0,3,74.394,29.0,1,2025_R10.0
67.0,0,30,2.0,3,103.478,30.0,1,2025_R10.0
68.0,0,1,2.0,4,125.276,1.0,1,2025_R10.0
69.0,0,1,2.0,5,123.745,1.0,0,2025_R10.0
70.0,0,1,2.0,6,126.683,1.0,0,2025_R10.0
1.0,1,1,7.0,1,85.741,1.0,0,2025_R10.0
2.0,0,2,7.0,1,77.686,2.0,0,2025_R10.0
3.0,0,3,7.0,1,77.355,3.0,0,2025_R10.0
4.0,0,4,7.0,1,77.066,4.0,0,2025_R10.0
5.0,0,5,7.0,1,76.896,5.0,0,2025_R10.0
6.0,0,6,7.0,1,76.657,6.0,0,2025_R10.0
7.0,0,7,7.0,1,76.666,7.0,0,2025_R10.0
8.0,0,8,7.0,1,76.488,8.0,0,2025_R10.0
9.0,0,9,7.0,1,76.704,9.0,0,2025_R10.0
10.0,0,10,7.0,1,76.778,10.0,0,2025_R10.0
11.0,0,11,6.0,1,77.282,11.0,0,2025_R10.0
12.0,0,12,5.0,1,76.711,12.0,0,2025_R10.0
13.0,0,13,4.0,1,76.376,13.0,0,2025_R10.0
14.0,0,14,3.0,1,76.457,14.0,0,2025_R10.0
15.0,0,15,2.0,1,77.096,15.0,0,2025_R10.0
16.0,0,16,1.0,1,76.587,16.0,0,2025_R10.0
17.0,0,17,1.0,1,76.28,17.0,0,2025_R10.0
18.0,0,18,1.0,1,76.185,18.0,0,2025_R10.0
19.0,0,19,1.0,1,76.3,19.0,0,2025_R10.0
20.0,0,20,1.0,1,76.368,20.0,0,2025_R10.0
21.0,0,21,1.0,1,76.186,21.0,0,2025_R10.0
22.0,0,22,1.0,1,76.336,22.0,0,2025_R10.0
23.0,0,23,1.0,1,76.141,23.0,0,2025_R10.0
24.0,0,24,1.0,1,76.158,24.0,0,2025_R10.0
25.0,0,25,1.0,1,76.465,25.0,0,2025_R10.0
26.0,0,26,1.0,1,76.354,26.0,0,2025_R10.0
27.0,0,27,1.0,1,76.321,27.0,0,2025_R10.0
28.0,0,28,1.0,1,76.184,28.0,1,2025_R10.0
29.0,0,29,5.0,1,92.211,29.0,0,2025_R10.0
30.0,0,1,5.0,2,78.172,1.0,0,2025_R10.0
31.0,0,2,5.0,2,75.255,2.0,0,2025_R10.0
32.0,0,3,5.0,2,75.277,3.0,0,2025_R10.0
33.0,0,4,5.0,2,75.185,4.0,0,2025_R10.0
34.0,0,5,5.0,2,75.002,5.0,0,2025_R10.0
35.0,0,6,5.0,2,74.966,6.0,0,2025_R10.0
36.0,0,7,5.0,2,75.213,7.0,0,2025_R10.0
37.0,0,8,4.0,2,75.248,8.0,0,2025_R10.0
38.0,0,9,3.0,2,75.163,9.0,0,2025_R10.0
39.0,0,10,3.0,2,74.725,10.0,0,2025_R10.0
40.0,0,11,3.0,2,74.839,11.0,0,2025_R10.0
41.0,0,12,3.0,2,75.115,12.0,0,2025_R10.0
42.0,0,13,2.0,2,75.027,13.0,0,2025_R10.0
43.0,0,14,2.0,2,75.297,14.0,0,2025_R10.0
44.0,0,15,2.0,2,75.761,15.0,0,2025_R10.0
45.0,0,16,1.0,2,75.608,16.0,0,2025_R10.0
46.0,0,17,1.0,2,75.505,17.0,1,2025_R10.0
47.0,0,18,6.0,2,91.61,18.0,0,2025_R10.0
48.0,0,1,6.0,3,77.984,1.0,0,2025_R10.0
49.0,0,2,6.0,3,74.832,2.0,0,2025_R10.0
50.0,0,3,6.0,3,74.494,3.0,0,2025_R10.0
51.0,0,4,6.0,3,74.313,4.0,0,2025_R10.0
52.0,0,5,6.0,3,74.681,5.0,0,2025_R10.0
53.0,0,6,5.0,3,74.375,6.0,0,2025_R10.0
54.0,0,7,5.0,3,74.341,7.0,0,2025_R10.0
55.0,0,8,5.0,3,74.239,8.0,0,2025_R10.0
56.0,0,9,5.0,3,74.617,9.0,0,2025_R10.0
57.0,0,10,5.0,3,74.39,10.0,0,2025_R10.0
58.0,0,11,5.0,3,74.665,11.0,0,2025_R10.0
59.0,0,12,5.0,3,74.524,12.0,0,2025_R10.0
60.0,0,13,5.0,3,74.3,13.0,0,2025_R10.0
61.0,0,14,5.0,3,74.251,14.0,0,2025_R10.0
62.0,0,15,5.0,3,74.301,15.0,0,2025_R10.0
63.0,0,16,5.0,3,74.419,16.0,0,2025_R10.0
64.0,0,17,5.0,3,74.285,17.0,0,2025_R10.0
65.0,0,18,5.0,3,74.229,18.0,0,2025_R10.0
66.0,0,19,5.0,3,75.227,19.0,0,2025_R10.0
1.0,1,1,14.0,1,90.156,1.0,0,2025_R10.0
2.0,0,2,14.0,1,79.243,2.0,0,2025_R10.0
3.0,0,3,14.0,1,78.014,3.0,0,2025_R10.0
4.0,0,4,14.0,1,77.581,4.0,0,2025_R10.0
5.0,0,5,14.0,1,77.493,5.0,0,2025_R10.0
6.0,0,6,14.0,1,77.359,6.0,0,2025_R10.0
7.0,0,7,14.0,1,77.41,7.0,0,2025_R10.0
8.0,0,8,14.0,1,77.497,8.0,0,2025_R10.0
9.0,0,9,14.0,1,77.41,9.0,0,2025_R10.0
10.0,0,10,14.0,1,77.279,10.0,0,2025_R10.0
11.0,0,11,14.0,1,77.729,11.0,0,2025_R10.0
12.0,0,12,14.0,1,78.295,12.0,0,2025_R10.0
13.0,0,13,12.0,1,78.764,13.0,0,2025_R10.0
14.0,0,14,11.0,1,77.905,14.0,0,2025_R10.0
15.0,0,15,10.0,1,77.964,15.0,0,2025_R10.0
16.0,0,16,9.0,1,77.697,16.0,0,2025_R10.0
17.0,0,17,9.0,1,77.731,17.0,0,2025_R10.0
18.0,0,18,9.0,1,77.582,18.0,0,2025_R10.0
19.0,0,19,7.0,1,77.725,19.0,0,2025_R10.0
20.0,0,20,8.0,1,78.235,20.0,0,2025_R10.0
21.0,0,21,8.0,1,77.502,21.0,0,2025_R10.0
22.0,0,22,8.0,1,77.156,22.0,0,2025_R10.0
23.0,0,23,8.0,1,77.011,23.0,0,2025_R10.0
24.0,0,24,8.0,1,77.125,24.0,0,2025_R10.0
25.0,0,25,8.0,1,77.237,25.0,0,2025_R10.0
26.0,0,26,8.0,1,77.616,26.0,0,2025_R10.0
27.0,0,27,8.0,1,77.34,27.0,0,2025_R10.0
28.0,0,28,8.0,1,77.299,28.0,0,2025_R10.0
29.0,0,29,8.0,1,77.284,29.0,0,2025_R10.0
