year,raceId,driverId,LapNumber,Position,LapTime_Str,LapTime_Seconds,TyreLife,LapTime_Delta,Stint,ShouldPit
2024,Emilia Romagna Grand Prix,max_verstappen,2,1,1:20.596,80.596,2,-2.2849999999999966,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,3,1,1:20.872,80.872,3,0.27599999999999625,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,4,1,1:20.671,80.67099999999999,4,-0.20100000000000762,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,5,1,1:20.734,80.73400000000001,5,0.0630000000000166,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,51,1,1:20.736,80.736,6,0.001999999999995339,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,52,1,1:20.556,80.556,7,-0.18000000000000682,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,53,1,1:20.638,80.638,8,0.08200000000000784,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,54,1,1:20.918,80.918,9,0.28000000000000114,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,55,1,1:20.962,80.962,10,0.04399999999999693,1,0
2024,Emilia Romagna Grand Prix,max_verstappen,56,1,1:20.490,80.49,11,-0.4720000000000084,1,0
2024,Emilia Romagna Grand Prix,norris,1,2,1:23.764,83.764,1,0.0,1,0
2024,Emilia Romagna Grand Prix,norris,2,2,1:20.673,80.673,2,-3.090999999999994,1,0
2024,Emilia Romagna Grand Prix,norris,3,2,1:20.884,80.884,3,0.21099999999999852,1,0
2024,Emilia Romagna Grand Prix,norris,4,2,1:21.205,81.205,4,0.32099999999999795,1,0
2024,Emilia Romagna Grand Prix,norris,5,2,1:21.046,81.04599999999999,5,-0.15900000000000603,1,0
2024,Emilia Romagna Grand Prix,norris,51,2,1:20.367,80.367,6,-0.6789999999999878,1,0
2024,Emilia Romagna Grand Prix,norris,52,2,1:20.582,80.582,7,0.2149999999999892,1,0
2024,Emilia Romagna Grand Prix,norris,53,2,1:20.141,80.14099999999999,8,-0.4410000000000025,1,0
2024,Emilia Romagna Grand Prix,norris,54,2,1:19.994,79.994,9,-0.14699999999999136,1,0
2024,Emilia Romagna Grand Prix,norris,55,2,1:20.182,80.182,10,0.1880000000000024,1,0
2024,Emilia Romagna Grand Prix,norris,56,2,1:20.168,80.168,11,-0.013999999999995794,1,0
2024,Emilia Romagna Grand Prix,ocon,1,12,1:29.949,89.949,1,0.0,1,0
2024,Emilia Romagna Grand Prix,ocon,2,12,1:22.923,82.923,2,-7.025999999999996,1,0
2024,Emilia Romagna Grand Prix,ocon,3,12,1:22.290,82.28999999999999,3,-0.6330000000000098,1,0
2024,Emilia Romagna Grand Prix,ocon,4,12,1:22.229,82.229,4,-0.06099999999999284,1,0
2024,Emilia Romagna Grand Prix,ocon,5,12,1:22.267,82.267,5,0.0379999999999967,1,0
2024,Emilia Romagna Grand Prix,ocon,51,15,1:24.114,84.114,6,1.8470000000000084,1,1
2024,Emilia Romagna Grand Prix,ocon,52,15,1:22.762,82.762,7,-1.3520000000000039,1,0
2024,Emilia Romagna Grand Prix,ocon,53,15,1:22.756,82.756,8,-0.006000000000000227,1,0
2024,Emilia Romagna Grand Prix,ocon,54,15,1:23.855,83.855,9,1.0990000000000038,1,0
2024,Emilia Romagna Grand Prix,ocon,55,15,1:22.991,82.991,10,-0.8640000000000043,1,0
2024,Emilia Romagna Grand Prix,perez,1,10,1:28.775,88.775,1,0.0,1,0
2024,Emilia Romagna Grand Prix,perez,2,10,1:22.599,82.599,2,-6.176000000000002,1,0
2024,Emilia Romagna Grand Prix,perez,3,10,1:21.913,81.913,3,-0.686000000000007,1,0
2024,Emilia Romagna Grand Prix,perez,4,10,1:22.182,82.182,4,0.26900000000000546,1,0
2024,Emilia Romagna Grand Prix,perez,5,10,1:22.153,82.15299999999999,5,-0.029000000000010573,1,0
2024,Emilia Romagna Grand Prix,perez,51,8,1:21.032,81.032,6,-1.1209999999999951,1,0
2024,Emilia Romagna Grand Prix,perez,52,8,1:19.686,79.686,7,-1.3459999999999894,1,0
2024,Emilia Romagna Grand Prix,perez,53,8,1:21.144,81.144,8,1.4579999999999984,1,0
2024,Emilia Romagna Grand Prix,perez,54,8,1:20.334,80.334,9,-0.8100000000000023,1,0
2024,Emilia Romagna Grand Prix,perez,55,8,1:20.520,80.52,10,0.18599999999999284,1,0
2024,Emilia Romagna Grand Prix,piastri,1,5,1:25.726,85.726,1,0.0,1,0
2024,Emilia Romagna Grand Prix,piastri,2,5,1:21.311,81.311,2,-4.414999999999992,1,0
2024,Emilia Romagna Grand Prix,piastri,3,5,1:20.808,80.80799999999999,3,-0.5030000000000143,1,0
2024,Emilia Romagna Grand Prix,piastri,4,5,1:21.377,81.377,4,0.5690000000000026,1,0
2024,Emilia Romagna Grand Prix,piastri,5,5,1:21.269,81.269,5,-0.10799999999998988,1,0
2024,Emilia Romagna Grand Prix,piastri,51,4,1:21.203,81.203,6,-0.0660000000000025,1,0
2024,Emilia Romagna Grand Prix,piastri,52,4,1:20.777,80.777,7,-0.42600000000000193,1,0
2024,Emilia Romagna Grand Prix,piastri,53,4,1:20.699,80.699,8,-0.07800000000000296,1,0
2024,Emilia Romagna Grand Prix,piastri,54,4,1:20.413,80.413,9,-0.28600000000000136,1,0
2024,Emilia Romagna Grand Prix,piastri,55,4,1:20.394,80.394,10,-0.018999999999991246,1,0
2024,Emilia Romagna Grand Prix,piastri,56,4,1:20.440,80.44,11,0.04599999999999227,1,0
2024,Emilia Romagna Grand Prix,ricciardo,1,11,1:29.351,89.351,1,0.0,1,0
2024,Emilia Romagna Grand Prix,ricciardo,2,11,1:22.795,82.795,2,-6.555999999999997,1,0
2024,Emilia Romagna Grand Prix,ricciardo,3,11,1:22.083,82.083,3,-0.7120000000000033,1,0
2024,Emilia Romagna Grand Prix,ricciardo,4,11,1:22.227,82.227,4,0.14400000000000546,1,0
2024,Emilia Romagna Grand Prix,ricciardo,5,11,1:22.211,82.211,5,-0.016000000000005343,1,0
2024,Emilia Romagna Grand Prix,ricciardo,51,12,1:22.170,82.17,6,-0.04099999999999682,1,0
2024,Emilia Romagna Grand Prix,ricciardo,52,12,1:25.609,85.60900000000001,7,3.439000000000007,1,1
2024,Emilia Romagna Grand Prix,ricciardo,53,12,1:22.300,82.3,8,-3.3090000000000117,1,0
2024,Emilia Romagna Grand Prix,ricciardo,54,12,1:21.985,81.985,9,-0.3149999999999977,1,0
2024,Emilia Romagna Grand Prix,ricciardo,55,12,1:21.900,81.9,10,-0.08499999999999375,1,0
2024,Emilia Romagna Grand Prix,russell,1,6,1:26.498,86.498,1,0.0,1,0
2024,Emilia Romagna Grand Prix,russell,2,6,1:21.562,81.562,2,-4.936000000000007,1,0
2024,Emilia Romagna Grand Prix,russell,3,6,1:21.135,81.135,3,-0.4269999999999925,1,0
2024,Emilia Romagna Grand Prix,russell,4,6,1:21.628,81.628,4,0.492999999999995,1,0
2024,Emilia Romagna Grand Prix,russell,5,6,1:21.475,81.475,5,-0.1530000000000058,1,0
2024,Emilia Romagna Grand Prix,russell,51,6,1:21.145,81.145,6,-0.3299999999999983,1,0
2024,Emilia Romagna Grand Prix,russell,52,7,1:26.242,86.242,7,5.097000000000008,1,1
2024,Emilia Romagna Grand Prix,russell,53,7,1:42.845,102.845,8,16.602999999999994,1,1
2024,Emilia Romagna Grand Prix,russell,54,7,1:18.589,78.589,9,-24.256,1,0
2024,Emilia Romagna Grand Prix,russell,55,7,1:19.778,79.77799999999999,10,1.188999999999993,1,0
2024,Emilia Romagna Grand Prix,sainz,1,4,1:25.149,85.149,1,0.0,1,0
2024,Emilia Romagna Grand Prix,sainz,2,4,1:21.102,81.102,2,-4.046999999999997,1,0
2024,Emilia Romagna Grand Prix,sainz,3,4,1:20.966,80.96600000000001,3,-0.13599999999999568,1,0
2024,Emilia Romagna Grand Prix,sainz,4,4,1:21.341,81.34100000000001,4,0.375,1,0
2024,Emilia Romagna Grand Prix,sainz,5,4,1:21.276,81.276,5,-0.06500000000001194,1,0
2024,Emilia Romagna Grand Prix,sainz,51,5,1:21.748,81.748,6,0.4720000000000084,1,0
2024,Emilia Romagna Grand Prix,sainz,52,5,1:21.601,81.601,7,-0.14700000000000557,1,0
2024,Emilia Romagna Grand Prix,sainz,53,5,1:21.238,81.238,8,-0.36299999999999955,1,0
2024,Emilia Romagna Grand Prix,sainz,54,5,1:20.827,80.827,9,-0.41100000000000136,1,0
2024,Emilia Romagna Grand Prix,sainz,55,5,1:20.803,80.803,10,-0.02400000000000091,1,0
2024,Emilia Romagna Grand Prix,sargeant,1,19,1:33.076,93.076,1,0.0,1,0
2024,Emilia Romagna Grand Prix,sargeant,2,19,1:24.242,84.242,2,-8.833999999999989,1,0
2024,Emilia Romagna Grand Prix,sargeant,3,19,1:22.784,82.78399999999999,3,-1.4580000000000126,1,0
2024,Emilia Romagna Grand Prix,sargeant,4,19,1:22.990,82.99,4,0.20600000000000307,1,0
2024,Emilia Romagna Grand Prix,sargeant,5,19,1:22.702,82.702,5,-0.2879999999999967,1,0
2024,Emilia Romagna Grand Prix,sargeant,51,18,1:22.157,82.157,6,-0.5450000000000017,1,0
2024,Emilia Romagna Grand Prix,sargeant,52,19,1:24.123,84.123,7,1.9660000000000082,1,1
2024,Emilia Romagna Grand Prix,sargeant,53,19,1:21.502,81.502,8,-2.6210000000000093,1,0
2024,Emilia Romagna Grand Prix,sargeant,54,19,1:21.410,81.41,9,-0.09199999999999875,1,0
2024,Emilia Romagna Grand Prix,sargeant,55,19,1:21.229,81.229,10,-0.18099999999999739,1,0
2024,Emilia Romagna Grand Prix,stroll,1,13,1:30.475,90.475,1,0.0,1,0
2024,Emilia Romagna Grand Prix,stroll,2,13,1:23.115,83.115,2,-7.359999999999999,1,0
2024,Emilia Romagna Grand Prix,stroll,3,13,1:22.356,82.356,3,-0.7590000000000003,1,0
2024,Emilia Romagna Grand Prix,stroll,4,13,1:22.349,82.349,4,-0.006999999999990791,1,0
2024,Emilia Romagna Grand Prix,stroll,5,13,1:22.252,82.252,5,-0.09700000000000841,1,0
2024,Emilia Romagna Grand Prix,stroll,51,9,1:21.074,81.074,6,-1.1779999999999973,1,0
2024,Emilia Romagna Grand Prix,stroll,52,9,1:20.682,80.682,7,-0.3919999999999959,1,0
2024,Emilia Romagna Grand Prix,stroll,53,9,1:20.783,80.783,8,0.10099999999999909,1,0
2024,Emilia Romagna Grand Prix,stroll,54,9,1:20.896,80.896,9,0.11299999999999955,1,0
2024,Emilia Romagna Grand Prix,stroll,55,9,1:20.718,80.718,10,-0.17799999999999727,1,0
2024,Emilia Romagna Grand Prix,tsunoda,1,9,1:28.256,88.256,1,0.0,1,0
2024,Emilia Romagna Grand Prix,tsunoda,2,9,1:22.366,82.366,2,-5.890000000000001,1,0
2024,Emilia Romagna Grand Prix,tsunoda,3,9,1:21.758,81.758,3,-0.6080000000000041,1,0
2024,Emilia Romagna Grand Prix,tsunoda,4,9,1:22.070,82.07,4,0.3119999999999976,1,0
2024,Emilia Romagna Grand Prix,tsunoda,5,9,1:22.167,82.167,5,0.09700000000000841,1,0
2024,Emilia Romagna Grand Prix,tsunoda,51,10,1:22.183,82.18299999999999,6,0.015999999999991132,1,0
2024,Emilia Romagna Grand Prix,tsunoda,52,10,1:22.114,82.114,7,-0.0689999999999884,1,0
2024,Emilia Romagna Grand Prix,tsunoda,53,10,1:22.356,82.356,8,0.24199999999999022,1,0
2024,Emilia Romagna Grand Prix,tsunoda,54,10,1:25.932,85.932,9,3.5760000000000076,1,1
2024,Emilia Romagna Grand Prix,tsunoda,55,10,1:22.051,82.051,10,-3.8810000000000002,1,0
2024,Emilia Romagna Grand Prix,zhou,1,18,1:32.781,92.781,1,0.0,1,0
2024,Emilia Romagna Grand Prix,zhou,2,18,1:23.939,83.939,2,-8.842000000000013,1,0
2024,Emilia Romagna Grand Prix,zhou,3,18,1:22.718,82.718,3,-1.2209999999999894,1,0
2024,Emilia Romagna Grand Prix,zhou,4,18,1:23.046,83.04599999999999,4,0.32799999999998875,1,0
2024,Emilia Romagna Grand Prix,zhou,5,18,1:22.565,82.565,5,-0.48099999999999454,1,0
2024,Emilia Romagna Grand Prix,zhou,51,16,1:24.214,84.214,6,1.649000000000001,1,1
2024,Emilia Romagna Grand Prix,zhou,52,16,1:22.640,82.64,7,-1.573999999999998,1,0
2024,Emilia Romagna Grand Prix,zhou,53,16,1:22.802,82.80199999999999,8,0.16199999999999193,1,0
2024,Emilia Romagna Grand Prix,zhou,54,16,1:24.084,84.084,9,1.2820000000000107,1,0
2024,Emilia Romagna Grand Prix,zhou,55,16,1:22.694,82.694,10,-1.3900000000000006,1,0
2024,Hungarian Grand Prix,albon,1,9,1:33.240,93.24000000000001,1,0.0,1,0
2024,Hungarian Grand Prix,albon,2,9,1:26.441,86.441,2,-6.799000000000007,1,0
2024,Hungarian Grand Prix,albon,3,9,1:26.583,86.583,3,0.1419999999999959,1,0
2024,Hungarian Grand Prix,albon,4,9,1:25.933,85.93299999999999,4,-0.6500000000000057,1,0
2024,Hungarian Grand Prix,albon,5,9,1:26.179,86.179,5,0.24600000000000932,1,0
2024,Hungarian Grand Prix,albon,52,14,1:24.061,84.061,6,-2.117999999999995,1,0
2024,Hungarian Grand Prix,albon,53,14,1:24.015,84.015,7,-0.04600000000000648,1,0
2024,Hungarian Grand Prix,albon,54,14,1:23.998,83.998,8,-0.016999999999995907,1,0
2024,Hungarian Grand Prix,albon,55,14,1:23.993,83.993,9,-0.005000000000009663,1,0
2024,Hungarian Grand Prix,albon,56,14,1:25.799,85.799,10,1.8060000000000116,1,1
2024,Hungarian Grand Prix,alonso,1,6,1:31.876,91.876,1,0.0,1,0
2024,Hungarian Grand Prix,alonso,2,6,1:26.085,86.08500000000001,2,-5.790999999999997,1,0
2024,Hungarian Grand Prix,alonso,3,7,1:26.908,86.908,3,0.8229999999999933,1,0
2024,Hungarian Grand Prix,alonso,4,7,1:26.009,86.009,4,-0.8990000000000009,1,0
2024,Hungarian Grand Prix,alonso,5,7,1:25.978,85.97800000000001,5,-0.0309999999999917,1,0
2024,Hungarian Grand Prix,alonso,52,10,1:23.063,83.063,6,-2.9150000000000063,1,0
2024,Hungarian Grand Prix,alonso,53,10,1:23.140,83.14,7,0.07699999999999818,1,0
2024,Hungarian Grand Prix,alonso,54,10,1:23.166,83.166,8,0.02599999999999625,1,0
2024,Hungarian Grand Prix,alonso,55,10,1:23.108,83.108,9,-0.057999999999992724,1,0
2024,Hungarian Grand Prix,alonso,56,10,1:23.327,83.327,10,0.2189999999999941,1,0
2024,Hungarian Grand Prix,bottas,1,13,1:35.430,95.43,1,0.0,1,0
2024,Hungarian Grand Prix,bottas,2,13,1:26.578,86.578,2,-8.852000000000004,1,0
2024,Hungarian Grand Prix,bottas,3,13,1:26.586,86.586,3,0.007999999999995566,1,0
2024,Hungarian Grand Prix,bottas,4,13,1:26.343,86.343,4,-0.242999999999995,1,0
2024,Hungarian Grand Prix,bottas,5,13,1:26.207,86.207,5,-0.1360000000000099,1,0
2024,Hungarian Grand Prix,bottas,51,18,1:23.042,83.042,6,-3.164999999999992,1,0
2024,Hungarian Grand Prix,bottas,52,18,1:22.792,82.792,7,-0.25,1,0
2024,Hungarian Grand Prix,bottas,53,18,1:22.894,82.894,8,0.10200000000000387,1,0
2024,Hungarian Grand Prix,bottas,54,18,1:23.440,83.44,9,0.5459999999999923,1,0
2024,Hungarian Grand Prix,bottas,55,18,1:25.773,85.773,10,2.3329999999999984,1,1
2024,Hungarian Grand Prix,bottas,56,18,1:26.768,86.768,11,0.9950000000000045,1,0
2024,Hungarian Grand Prix,gasly,1,20,1:38.598,98.598,1,0.0,1,0
2024,Hungarian Grand Prix,gasly,2,20,1:27.321,87.321,2,-11.277000000000001,1,0
2024,Hungarian Grand Prix,gasly,3,19,1:26.056,86.056,3,-1.2650000000000006,1,0
2024,Hungarian Grand Prix,gasly,4,19,1:26.409,86.40899999999999,4,0.35299999999999443,1,0
2024,Hungarian Grand Prix,gasly,5,19,1:26.594,86.594,5,0.18500000000000227,1,0
2024,Hungarian Grand Prix,hamilton,1,4,1:30.241,90.241,1,0.0,1,0
2024,Hungarian Grand Prix,hamilton,2,4,1:24.832,84.832,2,-5.409000000000006,1,0
2024,Hungarian Grand Prix,hamilton,3,4,1:24.679,84.679,3,-0.1529999999999916,1,0
2024,Hungarian Grand Prix,hamilton,4,4,1:24.279,84.279,4,-0.4000000000000057,1,0
2024,Hungarian Grand Prix,hamilton,5,4,1:24.001,84.001,5,-0.2779999999999916,1,0
2024,Hungarian Grand Prix,hamilton,52,3,1:23.021,83.021,6,-0.980000000000004,1,0
2024,Hungarian Grand Prix,hamilton,53,3,1:22.580,82.58,7,-0.4410000000000025,1,0
2024,Hungarian Grand Prix,hamilton,54,3,1:22.153,82.15299999999999,8,-0.4270000000000067,1,0
2024,Hungarian Grand Prix,hamilton,55,3,1:22.587,82.587,9,0.4340000000000117,1,0
2024,Hungarian Grand Prix,hamilton,56,3,1:23.011,83.011,10,0.4239999999999924,1,0
2024,Hungarian Grand Prix,hamilton,57,3,1:22.885,82.885,11,-0.12599999999999056,1,0
2024,Hungarian Grand Prix,hulkenberg,1,14,1:35.921,95.92099999999999,1,0.0,1,0
2024,Hungarian Grand Prix,hulkenberg,2,17,1:28.821,88.821,2,-7.099999999999994,1,0
2024,Hungarian Grand Prix,hulkenberg,3,20,1:41.266,101.26599999999999,3,12.444999999999993,1,1
2024,Hungarian Grand Prix,hulkenberg,4,20,1:23.509,83.509,4,-17.75699999999999,1,0
2024,Hungarian Grand Prix,hulkenberg,5,20,1:24.206,84.206,5,0.6970000000000027,1,0
2024,Hungarian Grand Prix,hulkenberg,52,13,1:23.878,83.878,6,-0.32800000000000296,1,0
2024,Hungarian Grand Prix,hulkenberg,53,13,1:23.559,83.559,7,-0.3190000000000026,1,0
2024,Hungarian Grand Prix,hulkenberg,54,13,1:23.461,83.461,8,-0.09799999999999898,1,0
2024,Hungarian Grand Prix,hulkenberg,55,13,1:23.597,83.59700000000001,9,0.1360000000000099,1,0
2024,Hungarian Grand Prix,hulkenberg,56,13,1:23.741,83.741,10,0.14399999999999125,1,0
2024,Hungarian Grand Prix,kevin_magnussen,1,10,1:33.837,93.837,1,0.0,1,0
2024,Hungarian Grand Prix,kevin_magnussen,2,10,1:26.680,86.68,2,-7.1569999999999965,1,0
2024,Hungarian Grand Prix,kevin_magnussen,3,10,1:26.600,86.6,3,-0.0800000000000125,1,0
2024,Hungarian Grand Prix,kevin_magnussen,4,10,1:25.911,85.911,4,-0.688999999999993,1,0
2024,Hungarian Grand Prix,kevin_magnussen,5,10,1:26.149,86.149,5,0.23799999999999955,1,0
2024,Hungarian Grand Prix,kevin_magnussen,52,15,1:23.753,83.753,6,-2.396000000000001,1,0
2024,Hungarian Grand Prix,kevin_magnussen,53,15,1:23.890,83.89,7,0.13700000000000045,1,0
2024,Hungarian Grand Prix,kevin_magnussen,54,15,1:24.029,84.029,8,0.1389999999999958,1,0
2024,Hungarian Grand Prix,kevin_magnussen,55,15,1:25.576,85.576,9,1.546999999999997,1,1
2024,Hungarian Grand Prix,kevin_magnussen,56,15,1:25.837,85.837,10,0.2610000000000099,1,0
2024,Hungarian Grand Prix,leclerc,1,5,1:31.218,91.218,1,0.0,1,0
2024,Hungarian Grand Prix,leclerc,2,5,1:25.076,85.076,2,-6.14200000000001,1,0
2024,Hungarian Grand Prix,leclerc,3,5,1:24.647,84.64699999999999,3,-0.42900000000000205,1,0
2024,Hungarian Grand Prix,leclerc,4,5,1:24.546,84.54599999999999,4,-0.10099999999999909,1,0
2024,Hungarian Grand Prix,leclerc,5,5,1:24.112,84.112,5,-0.4339999999999975,1,0
2024,Hungarian Grand Prix,leclerc,52,4,1:22.834,82.834,6,-1.2779999999999916,1,0
2024,Hungarian Grand Prix,leclerc,53,4,1:22.826,82.826,7,-0.008000000000009777,1,0
2024,Hungarian Grand Prix,leclerc,54,4,1:22.299,82.299,8,-0.5269999999999868,1,0
2024,Hungarian Grand Prix,leclerc,55,4,1:22.964,82.964,9,0.664999999999992,1,0
2024,Hungarian Grand Prix,leclerc,56,4,1:23.019,83.019,10,0.05500000000000682,1,0
2024,Hungarian Grand Prix,max_verstappen,1,2,1:28.336,88.336,1,0.0,1,0
2024,Hungarian Grand Prix,max_verstappen,2,2,1:24.026,84.026,2,-4.310000000000002,1,0
2024,Hungarian Grand Prix,max_verstappen,3,2,1:24.075,84.075,3,0.049000000000006594,1,0
2024,Hungarian Grand Prix,max_verstappen,4,3,1:26.075,86.075,4,2.0,1,1
2024,Hungarian Grand Prix,max_verstappen,5,3,1:23.979,83.979,5,-2.0960000000000036,1,0
2024,Hungarian Grand Prix,max_verstappen,52,5,1:21.171,81.17099999999999,6,-2.808000000000007,1,0
2024,Hungarian Grand Prix,max_verstappen,53,5,1:22.092,82.092,7,0.9210000000000065,1,0
2024,Hungarian Grand Prix,max_verstappen,54,5,1:22.292,82.292,8,0.20000000000000284,1,0
2024,Hungarian Grand Prix,max_verstappen,55,5,1:22.987,82.987,9,0.6949999999999932,1,0
2024,Hungarian Grand Prix,max_verstappen,56,5,1:22.774,82.774,10,-0.21299999999999386,1,0
2024,Hungarian Grand Prix,norris,1,3,1:29.389,89.389,1,0.0,1,0
2024,Hungarian Grand Prix,norris,2,3,1:24.240,84.24,2,-5.149000000000001,1,0
2024,Hungarian Grand Prix,norris,3,3,1:24.393,84.393,3,0.1530000000000058,1,0
2024,Hungarian Grand Prix,norris,4,2,1:23.627,83.627,4,-0.7660000000000053,1,0
2024,Hungarian Grand Prix,norris,5,2,1:23.804,83.804,5,0.1770000000000067,1,0
2024,Hungarian Grand Prix,norris,52,1,1:22.429,82.429,6,-1.375,1,0
2024,Hungarian Grand Prix,norris,53,1,1:21.890,81.89,7,-0.5390000000000015,1,0
2024,Hungarian Grand Prix,norris,54,1,1:21.819,81.819,8,-0.07099999999999795,1,0
2024,Hungarian Grand Prix,norris,55,1,1:22.171,82.17099999999999,9,0.35199999999998965,1,0
2024,Hungarian Grand Prix,norris,56,1,1:22.171,82.17099999999999,10,0.0,1,0
2024,Hungarian Grand Prix,norris,57,1,1:22.222,82.22200000000001,11,0.051000000000016144,1,0
2024,Hungarian Grand Prix,ocon,1,15,1:36.411,96.411,1,0.0,1,0
2024,Hungarian Grand Prix,ocon,2,14,1:26.711,86.711,2,-9.700000000000003,1,0
2024,Hungarian Grand Prix,ocon,3,14,1:26.303,86.303,3,-0.40800000000000125,1,0
2024,Hungarian Grand Prix,ocon,4,14,1:26.415,86.41499999999999,4,0.11199999999999477,1,0
2024,Hungarian Grand Prix,ocon,5,14,1:26.158,86.158,5,-0.2569999999999908,1,0
2024,Hungarian Grand Prix,ocon,52,16,1:25.311,85.311,6,-0.8469999999999942,1,0
2024,Hungarian Grand Prix,ocon,53,16,1:25.621,85.621,7,0.30999999999998806,1,0
2024,Hungarian Grand Prix,ocon,54,16,1:24.485,84.485,8,-1.1359999999999957,1,0
2024,Hungarian Grand Prix,ocon,55,16,1:24.636,84.636,9,0.15099999999999625,1,0
2024,Hungarian Grand Prix,ocon,56,16,1:24.826,84.826,10,0.18999999999999773,1,0
2024,Hungarian Grand Prix,perez,1,17,1:37.441,97.441,1,0.0,1,0
2024,Hungarian Grand Prix,perez,2,18,1:27.372,87.372,2,-10.069000000000003,1,0
2024,Hungarian Grand Prix,perez,3,17,1:26.051,86.051,3,-1.320999999999998,1,0
2024,Hungarian Grand Prix,perez,4,17,1:26.364,86.364,4,0.3130000000000024,1,0
2024,Hungarian Grand Prix,perez,5,17,1:26.461,86.461,5,0.0969999999999942,1,0
2024,Hungarian Grand Prix,perez,52,8,1:21.584,81.584,6,-4.876999999999995,1,0
2024,Hungarian Grand Prix,perez,53,8,1:21.705,81.705,7,0.12099999999999511,1,0
2024,Hungarian Grand Prix,perez,54,7,1:21.577,81.577,8,-0.1280000000000001,1,0
2024,Hungarian Grand Prix,perez,55,7,1:21.618,81.618,9,0.04099999999999682,1,0
2024,Hungarian Grand Prix,perez,56,7,1:21.902,81.902,10,0.284000000000006,1,0
2024,Hungarian Grand Prix,piastri,1,1,1:26.746,86.746,1,0.0,1,0
2024,Hungarian Grand Prix,piastri,2,1,1:24.038,84.038,2,-2.7079999999999984,1,0
2024,Hungarian Grand Prix,piastri,3,1,1:24.401,84.401,3,0.36299999999999955,1,0
2024,Hungarian Grand Prix,piastri,4,1,1:24.115,84.115,4,-0.28600000000000136,1,0
2024,Hungarian Grand Prix,piastri,5,1,1:23.796,83.79599999999999,5,-0.3190000000000026,1,0
2024,Hungarian Grand Prix,piastri,52,2,1:21.861,81.861,6,-1.934999999999988,1,0
2024,Hungarian Grand Prix,piastri,53,2,1:22.367,82.367,7,0.5060000000000002,1,0
2024,Hungarian Grand Prix,piastri,54,2,1:22.161,82.161,8,-0.20600000000000307,1,0
2024,Hungarian Grand Prix,piastri,55,2,1:21.858,81.858,9,-0.30299999999999727,1,0
2024,Hungarian Grand Prix,piastri,56,2,1:22.191,82.191,10,0.3329999999999984,1,0
2024,Hungarian Grand Prix,piastri,57,2,1:22.505,82.505,11,0.31399999999999295,1,0
2024,Hungarian Grand Prix,ricciardo,1,11,1:34.329,94.32900000000001,1,0.0,1,0
2024,Hungarian Grand Prix,ricciardo,2,11,1:26.602,86.602,2,-7.727000000000004,1,0
2024,Hungarian Grand Prix,ricciardo,3,11,1:26.545,86.545,3,-0.05700000000000216,1,0
2024,Hungarian Grand Prix,ricciardo,4,11,1:26.208,86.208,4,-0.3370000000000033,1,0
2024,Hungarian Grand Prix,ricciardo,5,11,1:26.010,86.01,5,-0.1979999999999933,1,0
2024,Hungarian Grand Prix,ricciardo,52,11,1:23.443,83.443,6,-2.5670000000000073,1,0
2024,Hungarian Grand Prix,ricciardo,53,11,1:23.289,83.289,7,-0.15399999999999636,1,0
2024,Hungarian Grand Prix,ricciardo,54,11,1:23.200,83.2,8,-0.08899999999999864,1,0
2024,Hungarian Grand Prix,ricciardo,55,12,1:25.433,85.43299999999999,9,2.23299999999999,1,1
2024,Hungarian Grand Prix,ricciardo,56,12,1:23.623,83.623,10,-1.809999999999988,1,0
2024,Hungarian Grand Prix,russell,1,16,1:36.915,96.91499999999999,1,0.0,1,0
2024,Hungarian Grand Prix,russell,2,15,1:26.918,86.918,2,-9.996999999999986,1,0
2024,Hungarian Grand Prix,russell,3,15,1:26.012,86.012,3,-0.9060000000000059,1,0
2024,Hungarian Grand Prix,russell,4,15,1:26.339,86.339,4,0.3269999999999982,1,0
2024,Hungarian Grand Prix,russell,5,15,1:26.217,86.217,5,-0.12199999999999989,1,0
2024,Hungarian Grand Prix,russell,52,7,1:22.924,82.924,6,-3.292999999999992,1,0
2024,Hungarian Grand Prix,russell,53,7,1:25.333,85.333,7,2.408999999999992,1,1
2024,Hungarian Grand Prix,russell,54,8,1:38.565,98.565,8,13.232,1,1
2024,Hungarian Grand Prix,russell,55,8,1:20.305,80.305,9,-18.25999999999999,1,0
2024,Hungarian Grand Prix,russell,56,8,1:21.020,81.02,10,0.7149999999999892,1,0
2024,Hungarian Grand Prix,sainz,1,7,1:32.367,92.36699999999999,1,0.0,1,0
2024,Hungarian Grand Prix,sainz,2,7,1:26.038,86.038,2,-6.3289999999999935,1,0
2024,Hungarian Grand Prix,sainz,3,6,1:24.871,84.871,3,-1.1670000000000016,1,0
2024,Hungarian Grand Prix,sainz,4,6,1:25.043,85.043,4,0.17200000000001125,1,0
2024,Hungarian Grand Prix,sainz,5,6,1:24.520,84.52,5,-0.5230000000000103,1,0
2024,Hungarian Grand Prix,sainz,52,6,1:22.187,82.187,6,-2.3329999999999984,1,0
